product_id,location_id,Metric,Value
P025,L17,MAE,16.393391958227696
P025,L17,RMSE,21.387032052677426
P025,L17,MAPE,26.256728443185622
P025,L18,MAE,15.44268574565616
P025,L18,RMSE,21.393847135306075
P025,L18,MAPE,26.31985062811798
P025,L19,MAE,15.245911254398145
P025,L19,RMSE,19.722216954749584
P025,L19,MAPE,25.43319307672475
P025,L20,MAE,14.132081309271033
P025,L20,RMSE,17.116142158958553
P025,L20,MAPE,25.544437278082775
P026,L01,MAE,13.167269776938218
P026,L01,RMSE,18.470451832928948
P026,L01,MAPE,20.27163273862422
P026,L02,MAE,14.140557257467416
P026,L02,RMSE,19.996911224595046
P026,L02,MAPE,22.567894928216386
P026,L03,MAE,14.870874965867817
P026,L03,RMSE,20.2535955336545
P026,L03,MAPE,22.321321365029238
P026,L04,MAE,11.082176708975593
P026,L04,RMSE,13.347634164021782
P026,L04,MAPE,22.48951584423395
P026,L05,MAE,15.944559122768545
P026,L05,RMSE,19.71995562617218
P026,L05,MAPE,25.18469948931527
P026,L06,MAE,11.440620133556545
P026,L06,RMSE,14.524974352781527
P026,L06,MAPE,21.12841368153406
P026,L07,MAE,18.623942311285777
P026,L07,RMSE,23.403911405148847
P026,L07,MAPE,26.922235967951213
P026,L08,MAE,13.11867264626419
P026,L08,RMSE,17.84421241708557
P026,L08,MAPE,20.394948078701773
P026,L09,MAE,12.233465326124735
P026,L09,RMSE,16.78786341910299
P026,L09,MAPE,18.757928244191408
P026,L10,MAE,16.564846280467084
P026,L10,RMSE,21.425069326946552
P026,L10,MAPE,22.27842896551385
P026,L11,MAE,15.476198152119055
P026,L11,RMSE,22.925102224120398
P026,L11,MAPE,22.22149452831965
P026,L12,MAE,13.389819415607061
P026,L12,RMSE,16.5180024124988
P026,L12,MAPE,23.973002478188604
P026,L13,MAE,14.26849543018833
P026,L13,RMSE,19.502284794743822
P026,L13,MAPE,20.921870175923324
P026,L14,MAE,16.35601734818649
P026,L14,RMSE,23.17919651912615
P026,L14,MAPE,19.64690711098438
P026,L15,MAE,17.71406965404894
P026,L15,RMSE,25.29281569603444
P026,L15,MAPE,21.16212919923561
P026,L16,MAE,12.977939862913217
P026,L16,RMSE,17.295655768402433
P026,L16,MAPE,20.218059727209386
P026,L17,MAE,14.891405233382375
P026,L17,RMSE,20.199889154847398
P026,L17,MAPE,23.464436959114416
P026,L18,MAE,14.11192773804411
P026,L18,RMSE,19.594274108760672
P026,L18,MAPE,19.782716881460832
P026,L19,MAE,17.835653883230705
P026,L19,RMSE,25.047535293198134
P026,L19,MAPE,21.531521428641504
P026,L20,MAE,12.699579547825659
P026,L20,RMSE,15.386595388982192
P026,L20,MAPE,25.476222798715558
P027,L01,MAE,16.353853530220395
P027,L01,RMSE,21.402223037524696
P027,L01,MAPE,23.418171742691214
P027,L02,MAE,16.09480115634094
P027,L02,RMSE,22.03082177378998
P027,L02,MAPE,21.329910919536434
P027,L03,MAE,13.317853756506576
P027,L03,RMSE,18.663825346744567
P027,L03,MAPE,19.94315324731833
P027,L04,MAE,19.799058052844234
P027,L04,RMSE,26.276496161609362
P027,L04,MAPE,25.293695667355532
P027,L05,MAE,16.248799250842517
P027,L05,RMSE,19.997241120427248
P027,L05,MAPE,26.032033311530622
P027,L06,MAE,13.936274276835404
P027,L06,RMSE,18.584447445843875
P027,L06,MAPE,21.485698904209837
P027,L07,MAE,17.013019704087156
P027,L07,RMSE,23.259010440200417
P027,L07,MAPE,19.914605868518898
P027,L08,MAE,13.386708565119594
P027,L08,RMSE,15.474819925274025
P027,L08,MAPE,27.395080722707743
P027,L09,MAE,13.038781355756713
P027,L09,RMSE,15.438175587034213
P027,L09,MAPE,20.398777888197955
P027,L10,MAE,16.42594142995282
P027,L10,RMSE,23.42024817825556
P027,L10,MAPE,20.623360682439785
P027,L11,MAE,15.259276230526401
P027,L11,RMSE,21.969140875941694
P027,L11,MAPE,21.595595933628857
P027,L12,MAE,11.859480835894434
P027,L12,RMSE,14.827774065087299
P027,L12,MAPE,19.843777567447486
P027,L13,MAE,14.763835005529977
P027,L13,RMSE,19.573401652181595
P027,L13,MAPE,21.885115733379077
P027,L14,MAE,11.872938832071027
P027,L14,RMSE,14.816933494644353
P027,L14,MAPE,19.879944108321094
P027,L15,MAE,15.436139451210027
P027,L15,RMSE,19.055532335207833
P027,L15,MAPE,28.53278095706194
P027,L16,MAE,14.095901813090894
P027,L16,RMSE,16.971379348996248
P027,L16,MAPE,25.958956122625388
P027,L17,MAE,13.617837907688303
P027,L17,RMSE,15.330090697465387
P027,L17,MAPE,25.32791058021409
P027,L18,MAE,17.238551189611144
P027,L18,RMSE,23.321097278678884
P027,L18,MAPE,25.482954088387576
P027,L19,MAE,13.4930091455174
P027,L19,RMSE,17.854111401148987
P027,L19,MAPE,19.78159933576937
P027,L20,MAE,14.363143528797956
P027,L20,RMSE,17.69986140694802
P027,L20,MAPE,23.110113742724238
P028,L01,MAE,11.099056383826943
P028,L01,RMSE,12.65730598692556
P028,L01,MAPE,19.523816976088344
P028,L02,MAE,13.375858486748475
P028,L02,RMSE,16.93747714292917
P028,L02,MAPE,20.58283365668
P028,L03,MAE,11.499563347622237
P028,L03,RMSE,13.178963391863933
P028,L03,MAPE,24.03511271529009
P028,L04,MAE,11.000804766051195
P028,L04,RMSE,13.012302845556116
P028,L04,MAPE,20.086212919103716
P028,L05,MAE,11.662133425335963
P028,L05,RMSE,14.406157893103785
P028,L05,MAPE,22.40204744586389
P028,L06,MAE,13.24034291970015
P028,L06,RMSE,18.105507390878817
P028,L06,MAPE,22.03885442694366
P028,L07,MAE,10.808102380103408
P028,L07,RMSE,13.875156398491168
P028,L07,MAPE,18.86709942256599
P028,L08,MAE,13.866466202449285
P028,L08,RMSE,19.67230926800756
P028,L08,MAPE,20.078215814435456
P028,L09,MAE,17.263294668160928
P028,L09,RMSE,23.420234757055994
P028,L09,MAPE,22.111279842303183
P028,L10,MAE,15.84185823853533
P028,L10,RMSE,21.85157405347467
P028,L10,MAPE,28.318554850463183
P028,L11,MAE,18.367914227448136
P028,L11,RMSE,25.591587296248036
P028,L11,MAPE,23.96301567648972
P028,L12,MAE,15.422890666856874
P028,L12,RMSE,18.456426426533536
P028,L12,MAPE,26.348361466659824
P028,L13,MAE,13.340996775823509
P028,L13,RMSE,18.19096975501997
P028,L13,MAPE,20.557960102911217
P028,L14,MAE,16.65466375280124
P028,L14,RMSE,21.174498994906106
P028,L14,MAPE,24.73290731276025
P028,L15,MAE,15.05072031638046
P028,L15,RMSE,19.085033871783608
P028,L15,MAPE,23.177945391327302
P028,L16,MAE,12.128261440897608
P028,L16,RMSE,14.754820849638024
P028,L16,MAPE,19.520178038038008
P028,L17,MAE,9.833482107608749
P028,L17,RMSE,11.909667711879145
P028,L17,MAPE,19.6011240305196
P028,L18,MAE,14.030169110167359
P028,L18,RMSE,17.967970291084313
P028,L18,MAPE,22.48944031362543
P028,L19,MAE,16.18836655117871
P028,L19,RMSE,22.19828200052982
P028,L19,MAPE,21.49941165543925
P028,L20,MAE,11.291956293015776
P028,L20,RMSE,13.400560073463263
P028,L20,MAPE,20.14985832301307
P029,L01,MAE,15.577120937219853
P029,L01,RMSE,20.898638036490926
P029,L01,MAPE,19.989121224378128
P029,L02,MAE,14.339803082194665
P029,L02,RMSE,17.280456212383797
P029,L02,MAPE,23.449488551415936
P029,L03,MAE,13.917093629067699
P029,L03,RMSE,18.50157549833624
P029,L03,MAPE,26.248493739840345
P029,L04,MAE,13.580882917429523
P029,L04,RMSE,16.217928644748987
P029,L04,MAPE,24.039295886504945
P029,L05,MAE,18.574032989515604
P029,L05,RMSE,25.518566569670348
P029,L05,MAPE,26.795406955893693
P029,L06,MAE,12.669569409780761
P029,L06,RMSE,18.82031152467418
P029,L06,MAPE,15.184654279013381
P029,L07,MAE,11.13783938245431
P029,L07,RMSE,12.464372816455986
P029,L07,MAPE,20.346552719009157
P029,L08,MAE,14.622258302129206
P029,L08,RMSE,21.15393377777726
P029,L08,MAPE,20.297174087273266
P029,L09,MAE,12.631470156715002
P029,L09,RMSE,15.398359738180712
P029,L09,MAPE,24.65878239912272
P029,L10,MAE,16.835503087901095
P029,L10,RMSE,21.54227833854092
P029,L10,MAPE,27.800809861131228
P029,L11,MAE,17.138176296852464
P029,L11,RMSE,25.223604398822207
P029,L11,MAPE,18.735137353723424
P029,L12,MAE,12.357670296278632
P029,L12,RMSE,15.255162502229306
P029,L12,MAPE,20.537305399013807
P029,L13,MAE,11.970534218284469
P029,L13,RMSE,13.937729414692171
P029,L13,MAPE,23.37273390474655
P029,L14,MAE,9.27985420079162
P029,L14,RMSE,11.81387074145961
P029,L14,MAPE,15.575075141996713
P029,L15,MAE,10.837557225274521
P029,L15,RMSE,14.486283718705474
P029,L15,MAPE,17.603799253290127
P029,L16,MAE,15.78053559932424
P029,L16,RMSE,20.573991593767115
P029,L16,MAPE,23.81805864251646
P029,L17,MAE,14.125201590519401
P029,L17,RMSE,18.411355444527874
P029,L17,MAPE,22.962009109951502
P029,L18,MAE,10.98125376679823
P029,L18,RMSE,13.84332473837878
P029,L18,MAPE,17.277694585318677
P029,L19,MAE,16.136960937841046
P029,L19,RMSE,20.005412513986855
P029,L19,MAPE,29.727743209603812
P029,L20,MAE,12.409239338986136
P029,L20,RMSE,14.500121897023147
P029,L20,MAPE,25.162266415354672
P030,L01,MAE,16.446084198604336
P030,L01,RMSE,21.45404923588539
P030,L01,MAPE,23.26390758038481
P030,L02,MAE,12.214482168472022
P030,L02,RMSE,18.839165803051376
P030,L02,MAPE,16.195902211001414
P030,L03,MAE,12.293783767234023
P030,L03,RMSE,14.192016856507555
P030,L03,MAPE,20.615540737351697
P030,L04,MAE,11.850518704404323
P030,L04,RMSE,14.572377759962432
P030,L04,MAPE,20.807324060972736
P030,L05,MAE,14.20623858319656
P030,L05,RMSE,20.17541069535553
P030,L05,MAPE,20.1616225961883
P030,L06,MAE,15.22130513434908
P030,L06,RMSE,18.734224391667706
P030,L06,MAPE,26.187717110504106
P030,L07,MAE,11.985143365595166
P030,L07,RMSE,15.474636010372137
P030,L07,MAPE,21.909312591572224
P030,L08,MAE,11.828342196264979
P030,L08,RMSE,18.384852601167452
P030,L08,MAPE,17.834047417938095
P030,L09,MAE,19.925813452485844
P030,L09,RMSE,25.371470674408588
P030,L09,MAPE,27.491263876988103
P030,L10,MAE,13.75214782852508
P030,L10,RMSE,20.86672100858642
P030,L10,MAPE,19.090659835017078
P030,L11,MAE,13.783074461431669
P030,L11,RMSE,16.87569180799581
P030,L11,MAPE,21.523330610620683
P030,L12,MAE,17.544441547395994
P030,L12,RMSE,21.074100547881727
P030,L12,MAPE,25.950465464584454
P030,L13,MAE,13.245334382639449
P030,L13,RMSE,17.205327918309596
P030,L13,MAPE,19.18664592470559
P030,L14,MAE,15.352681902370739
P030,L14,RMSE,21.071456843716
P030,L14,MAPE,21.969160373268636
P030,L15,MAE,11.736918611792715
P030,L15,RMSE,16.430347330930747
P030,L15,MAPE,17.774971027187867
P030,L16,MAE,15.36718175468485
P030,L16,RMSE,20.30432949798292
P030,L16,MAPE,21.649436434760496
P030,L17,MAE,15.812486359766552
P030,L17,RMSE,22.26723633183984
P030,L17,MAPE,20.81880094927438
P030,L18,MAE,11.759878177407767
P030,L18,RMSE,16.17422649788531
P030,L18,MAPE,18.864527981121697
P030,L19,MAE,12.909067868743103
P030,L19,RMSE,18.148328382579656
P030,L19,MAPE,18.302747749890276
P030,L20,MAE,20.259880807357387
P030,L20,RMSE,26.802022333702837
P030,L20,MAPE,21.3040611035719
P031,L01,MAE,15.39542334940925
P031,L01,RMSE,20.608069405705237
P031,L01,MAPE,23.74467488602038
P031,L02,MAE,13.263065061872123
P031,L02,RMSE,16.970964953440514
P031,L02,MAPE,23.19018631241267
P031,L03,MAE,17.060857146749456
P031,L03,RMSE,23.64911402171741
P031,L03,MAPE,25.905247502107393
P031,L04,MAE,16.587115084900905
P031,L04,RMSE,21.04014934634392
P031,L04,MAPE,24.69476962226206
P031,L05,MAE,11.092016588383586
P031,L05,RMSE,13.454283503570966
P031,L05,MAPE,18.769871923107313
P031,L06,MAE,12.351815201240573
P031,L06,RMSE,15.454269165079568
P031,L06,MAPE,18.98439819951976
P031,L07,MAE,12.66186461656655
P031,L07,RMSE,14.584153089580036
P031,L07,MAPE,24.88603965005196
P031,L08,MAE,13.871014497434144
P031,L08,RMSE,18.446642210816897
P031,L08,MAPE,22.627789705585062
P031,L09,MAE,14.741293592651413
P031,L09,RMSE,19.925595920910705
P031,L09,MAPE,21.2148867967078
P031,L10,MAE,15.589599724211158
P031,L10,RMSE,20.37664338533242
P031,L10,MAPE,18.288924184990115
P031,L11,MAE,14.718817105519385
P031,L11,RMSE,17.55606914663577
P031,L11,MAPE,26.585010898665995
P031,L12,MAE,11.833400758386487
P031,L12,RMSE,15.275730390809075
P031,L12,MAPE,17.56972236332744
P031,L13,MAE,15.378628394088885
P031,L13,RMSE,17.54511682843224
P031,L13,MAPE,24.196233202659585
P031,L14,MAE,18.039380901410752
P031,L14,RMSE,22.937192194323906
P031,L14,MAPE,28.755151433318467
P031,L15,MAE,12.287861251327513
P031,L15,RMSE,14.293555218057369
P031,L15,MAPE,20.85241771089339
P031,L16,MAE,8.464386138154326
P031,L16,RMSE,10.145044771872186
P031,L16,MAPE,16.01082390906179
P031,L17,MAE,16.167191849564194
P031,L17,RMSE,22.675046244851664
P031,L17,MAPE,22.65522495516701
P031,L18,MAE,14.839747723119197
P031,L18,RMSE,21.78062964042801
P031,L18,MAPE,19.802456859858417
P031,L19,MAE,18.548830921956572
P031,L19,RMSE,24.061982734314082
P031,L19,MAPE,27.574630339013655
P031,L20,MAE,16.48404124956093
P031,L20,RMSE,20.503499059811553
P031,L20,MAPE,25.46663243784495
P032,L01,MAE,11.863468809094398
P032,L01,RMSE,14.961719734248923
P032,L01,MAPE,19.682840933587805
P032,L02,MAE,17.77297837754605
P032,L02,RMSE,23.55905042494537
P032,L02,MAPE,20.669774992675542
P032,L03,MAE,11.448469577294272
P032,L03,RMSE,13.673075611632527
P032,L03,MAPE,19.91709632101833
P032,L04,MAE,15.659189692645054
P032,L04,RMSE,20.405200380558373
P032,L04,MAPE,26.7638972490696
P032,L05,MAE,13.947274357485778
P032,L05,RMSE,17.7228587965554
P032,L05,MAPE,22.981437626270267
P032,L06,MAE,11.641958748298467
P032,L06,RMSE,17.961311256943294
P032,L06,MAPE,16.901663334152776
P032,L07,MAE,10.332474076249962
P032,L07,RMSE,14.865033536199464
P032,L07,MAPE,16.180643474638256
P032,L08,MAE,15.266947608985868
P032,L08,RMSE,21.79092529398777
P032,L08,MAPE,20.117166807942525
P032,L09,MAE,16.32605447163231
P032,L09,RMSE,19.524110237198624
P032,L09,MAPE,26.00925473345233
P032,L10,MAE,13.447969159433017
P032,L10,RMSE,19.23672094648689
P032,L10,MAPE,19.58407146487772
P032,L11,MAE,9.963909341253222
P032,L11,RMSE,12.42741713535081
P032,L11,MAPE,18.09292299898392
P032,L12,MAE,13.54525357584338
P032,L12,RMSE,17.613399890336375
P032,L12,MAPE,20.976754263215213
P032,L13,MAE,16.750564444001625
P032,L13,RMSE,21.134065925416955
P032,L13,MAPE,23.547138744239383
P032,L14,MAE,16.190534925755756
P032,L14,RMSE,22.22660337322618
P032,L14,MAPE,24.86206095749045
P032,L15,MAE,13.309767268806345
P032,L15,RMSE,16.59899613370678
P032,L15,MAPE,21.883911700373933
P032,L16,MAE,13.09524578281243
P032,L16,RMSE,15.650237584292979
P032,L16,MAPE,21.976024253035057
P032,L17,MAE,14.153353590551376
P032,L17,RMSE,20.499002023507753
P032,L17,MAPE,19.11806950450065
P032,L18,MAE,13.291348149970533
P032,L18,RMSE,19.888625319614803
P032,L18,MAPE,15.80702424046326
P032,L19,MAE,11.938558972202834
P032,L19,RMSE,16.533196907864316
P032,L19,MAPE,17.917820788224056
P032,L20,MAE,10.09491548690994
P032,L20,RMSE,12.383472022165508
P032,L20,MAPE,20.474107112364557
P033,L01,MAE,13.10026970510656
P033,L01,RMSE,15.244092972574622
P033,L01,MAPE,21.549453727272077
P033,L02,MAE,15.767119480446304
P033,L02,RMSE,21.75783785061905
P033,L02,MAPE,21.355860377535556
P033,L03,MAE,17.32397712137873
P033,L03,RMSE,24.646477610951113
P033,L03,MAPE,20.546054284345374
P033,L04,MAE,13.863501840554802
P033,L04,RMSE,17.503056483317476
P033,L04,MAPE,23.667389454038695
P033,L05,MAE,14.51183373852504
P033,L05,RMSE,21.536429666511037
P033,L05,MAPE,21.52719997452504
P033,L06,MAE,16.870721135608168
P033,L06,RMSE,21.026366860350294
P033,L06,MAPE,23.88255021781805
P033,L07,MAE,12.143889311379752
P033,L07,RMSE,15.396288537378185
P033,L07,MAPE,20.251307667096384
P033,L08,MAE,15.538231360527236
P033,L08,RMSE,17.959313928281468
P033,L08,MAPE,28.106765015188294
P033,L09,MAE,13.612737511709732
P033,L09,RMSE,19.910730292388752
P033,L09,MAPE,19.06404871725477
P033,L10,MAE,14.118654864949711
P033,L10,RMSE,19.802145324078037
P033,L10,MAPE,19.739196877798086
P033,L11,MAE,12.075871851676204
P033,L11,RMSE,15.005411782461849
P033,L11,MAPE,19.764920925708786
P033,L12,MAE,12.330920389480248
P033,L12,RMSE,17.823880319838775
P033,L12,MAPE,19.811213722176475
P033,L13,MAE,16.74761701118931
P033,L13,RMSE,22.624882128059394
P033,L13,MAPE,24.210919281619216
P033,L14,MAE,17.069470524105515
P033,L14,RMSE,21.840387583894042
P033,L14,MAPE,23.14030238894954
P033,L15,MAE,11.75689886385668
P033,L15,RMSE,16.264065314239605
P033,L15,MAPE,20.953855784682478
P033,L16,MAE,11.262071490414433
P033,L16,RMSE,13.694125839755582
P033,L16,MAPE,19.203639703311072
P033,L17,MAE,11.91135912727095
P033,L17,RMSE,17.064781295391732
P033,L17,MAPE,17.229574390978176
P033,L18,MAE,8.84609192836872
P033,L18,RMSE,10.477557807532774
P033,L18,MAPE,15.85815360249786
P033,L19,MAE,11.119588232709017
P033,L19,RMSE,14.305851785892488
P033,L19,MAPE,18.966631397509836
P033,L20,MAE,13.502111764107962
P033,L20,RMSE,17.499815172090944
P033,L20,MAPE,19.05653976691617
P034,L01,MAE,14.32720024367728
P034,L01,RMSE,16.89767984791039
P034,L01,MAPE,25.976772100055317
P034,L02,MAE,11.166357273420159
P034,L02,RMSE,13.747982326136803
P034,L02,MAPE,21.33687387103449
P034,L03,MAE,10.58175218069878
P034,L03,RMSE,14.363429349525926
P034,L03,MAPE,16.618851680440354
P034,L04,MAE,15.716340518708146
P034,L04,RMSE,21.411424314688677
P034,L04,MAPE,20.504521824947737
P034,L05,MAE,20.608708461441886
P034,L05,RMSE,28.35123742590694
P034,L05,MAPE,21.900584594730077
P034,L06,MAE,10.956153483753695
P034,L06,RMSE,12.896728014271694
P034,L06,MAPE,20.239392398475246
P034,L07,MAE,13.528832243094033
P034,L07,RMSE,18.12569142902555
P034,L07,MAPE,22.2281630202573
P034,L08,MAE,7.638070629158763
P034,L08,RMSE,11.336845040089747
P034,L08,MAPE,12.248605146616756
P034,L09,MAE,12.571823049495151
P034,L09,RMSE,18.80144075051905
P034,L09,MAPE,16.441217148019792
P034,L10,MAE,12.313011856599216
P034,L10,RMSE,14.88814232570592
P034,L10,MAPE,20.037167440708952
P034,L11,MAE,12.29125069672688
P034,L11,RMSE,16.187762616015608
P034,L11,MAPE,19.24200177186265
P034,L12,MAE,11.134830348831608
P034,L12,RMSE,12.878067913266078
P034,L12,MAPE,21.859983472299817
P034,L13,MAE,14.642998702906217
P034,L13,RMSE,19.387089773860808
P034,L13,MAPE,21.200185770988725
P034,L14,MAE,12.993316070822887
P034,L14,RMSE,14.866111179473721
P034,L14,MAPE,25.82952086265866
P034,L15,MAE,15.575194717767154
P034,L15,RMSE,21.305804129083587
P034,L15,MAPE,23.855404996411757
P034,L16,MAE,16.001562675741408
P034,L16,RMSE,21.48753660391239
P034,L16,MAPE,21.96227767468935
P034,L17,MAE,12.895192580619858
P034,L17,RMSE,16.57729948765785
P034,L17,MAPE,20.037435643532586
P034,L18,MAE,14.749011956273824
P034,L18,RMSE,17.488873465854077
P034,L18,MAPE,24.049466169393813
P034,L19,MAE,16.68287895503188
P034,L19,RMSE,22.36265427921516
P034,L19,MAPE,19.654068752255917
P034,L20,MAE,13.710574865276728
P034,L20,RMSE,18.334075784318063
P034,L20,MAPE,21.650480846401212
P035,L01,MAE,11.122649454042975
P035,L01,RMSE,13.768639830774681
P035,L01,MAPE,22.31764497667406
P035,L02,MAE,15.387890333373068
P035,L02,RMSE,18.721636355683362
P035,L02,MAPE,26.283485140159858
P035,L03,MAE,13.538327332141426
P035,L03,RMSE,17.494755917108883
P035,L03,MAPE,18.375447228943926
P035,L04,MAE,13.56405730122148
P035,L04,RMSE,15.613493017595518
P035,L04,MAPE,25.02329804158095
P035,L05,MAE,13.982859999469005
P035,L05,RMSE,19.000404418022775
P035,L05,MAPE,20.420386061355988
P035,L06,MAE,11.314823817043457
P035,L06,RMSE,13.360179435176544
P035,L06,MAPE,23.51806230374801
P035,L07,MAE,13.330020297331266
P035,L07,RMSE,16.188751403096486
P035,L07,MAPE,21.94366185856639
P035,L08,MAE,11.901460650283184
P035,L08,RMSE,17.167770594359382
P035,L08,MAPE,18.593100106834576
P035,L09,MAE,11.502178663443061
P035,L09,RMSE,13.743868259377935
P035,L09,MAPE,23.186749900073288
P035,L10,MAE,11.39200627271316
P035,L10,RMSE,13.992500898352436
P035,L10,MAPE,20.092910629174714
P035,L11,MAE,12.931989714590918
P035,L11,RMSE,15.200043007861504
P035,L11,MAPE,27.7608191675774
P035,L12,MAE,17.743708675823747
P035,L12,RMSE,24.969075222726172
P035,L12,MAPE,23.639532293837693
P035,L13,MAE,14.489235945021713
P035,L13,RMSE,18.77161279333403
P035,L13,MAPE,22.524296914283983
P035,L14,MAE,15.60415940742987
P035,L14,RMSE,21.849363580782164
P035,L14,MAPE,21.68451003135001
P035,L15,MAE,11.483224235391255
P035,L15,RMSE,14.536724937562813
P035,L15,MAPE,20.97649067021208
P035,L16,MAE,15.628884480194959
P035,L16,RMSE,18.655671491252974
P035,L16,MAPE,26.331663354346258
P035,L17,MAE,10.947829331205389
P035,L17,RMSE,12.441704786729472
P035,L17,MAPE,21.364870724559598
P035,L18,MAE,10.455415358097769
P035,L18,RMSE,12.865940155001386
P035,L18,MAPE,21.607196957099475
P035,L19,MAE,10.851172340048626
P035,L19,RMSE,12.527171759434097
P035,L19,MAPE,20.781738611938735
P035,L20,MAE,13.949982792038945
P035,L20,RMSE,18.6034112643579
P035,L20,MAPE,22.796969669670535
P036,L01,MAE,12.978203382605034
P036,L01,RMSE,18.151471316432293
P036,L01,MAPE,18.7618150063502
P036,L02,MAE,12.504298884981415
P036,L02,RMSE,15.999411706007214
P036,L02,MAPE,18.08441433953383
P036,L03,MAE,15.082769698463158
P036,L03,RMSE,20.427502357684684
P036,L03,MAPE,25.302665604464753
P036,L04,MAE,16.068150002577223
P036,L04,RMSE,20.757684307209786
P036,L04,MAPE,21.843077213162328
P036,L05,MAE,15.796953460537603
P036,L05,RMSE,21.928148152980537
P036,L05,MAPE,20.87548848605921
P036,L06,MAE,13.56474988223324
P036,L06,RMSE,18.311680359676338
P036,L06,MAPE,22.428264115879585
P036,L07,MAE,15.058720205462752
P036,L07,RMSE,20.14985927057131
P036,L07,MAPE,18.85839834271234
P036,L08,MAE,13.2302938669176
P036,L08,RMSE,16.347796924324317
P036,L08,MAPE,22.19367004395372
P036,L09,MAE,14.877697958492144
P036,L09,RMSE,18.437577981875943
P036,L09,MAPE,29.64573296136596
P036,L10,MAE,13.865411736237725
P036,L10,RMSE,19.16723720864561
P036,L10,MAPE,18.244063857563596
P036,L11,MAE,14.202960035334696
P036,L11,RMSE,21.743884633665225
P036,L11,MAPE,22.442536506929713
P036,L12,MAE,12.423139405340086
P036,L12,RMSE,16.144594265149024
P036,L12,MAPE,20.265897154421417
P036,L13,MAE,15.70830497896434
P036,L13,RMSE,22.261607486403086
P036,L13,MAPE,18.43280360681175
P036,L14,MAE,22.110100279496056
P036,L14,RMSE,30.97576593157799
P036,L14,MAPE,25.83388685393825
P036,L15,MAE,12.854989634381086
P036,L15,RMSE,16.470192837130817
P036,L15,MAPE,22.004108420915227
P036,L16,MAE,15.548201980684064
P036,L16,RMSE,20.828897686259022
P036,L16,MAPE,20.58356131804698
P036,L17,MAE,18.67663455330286
P036,L17,RMSE,24.95641843548899
P036,L17,MAPE,22.61760405127912
P036,L18,MAE,12.18166323162171
P036,L18,RMSE,13.997806518707975
P036,L18,MAPE,23.38617195257925
P036,L19,MAE,12.167774666471372
P036,L19,RMSE,17.33467666609722
P036,L19,MAPE,18.168736987167392
P036,L20,MAE,11.611722199874709
P036,L20,RMSE,14.388688676266687
P036,L20,MAPE,19.898275528057905
P037,L01,MAE,15.596481807902318
P037,L01,RMSE,19.512168833685347
P037,L01,MAPE,20.995639855442075
P037,L02,MAE,15.300311899757924
P037,L02,RMSE,19.635981394131566
P037,L02,MAPE,21.109107635794775
P037,L03,MAE,13.126849211320257
P037,L03,RMSE,18.234054977532917
P037,L03,MAPE,24.263683240664744
P037,L04,MAE,14.155386628182539
P037,L04,RMSE,19.783539328155967
P037,L04,MAPE,19.202900419106218
P037,L05,MAE,15.55428476990342
P037,L05,RMSE,22.45960016764991
P037,L05,MAPE,18.122359102048787
P037,L06,MAE,14.98754332248119
P037,L06,RMSE,18.62082760622905
P037,L06,MAPE,25.00259832505329
P037,L07,MAE,13.355821709405117
P037,L07,RMSE,17.989686483060026
P037,L07,MAPE,20.599055605736282
P037,L08,MAE,11.406168290020284
P037,L08,RMSE,13.736798396317242
P037,L08,MAPE,21.986626316034393
P037,L09,MAE,12.80805230047855
P037,L09,RMSE,16.657525060415747
P037,L09,MAPE,21.307856406774086
P037,L10,MAE,12.421435963884894
P037,L10,RMSE,15.370383539844255
P037,L10,MAPE,21.826777142170936
P037,L11,MAE,14.408719279822067
P037,L11,RMSE,19.56906739917074
P037,L11,MAPE,21.214335416823403
P037,L12,MAE,17.540915112092033
P037,L12,RMSE,23.69928946393029
P037,L12,MAPE,28.073854449968742
P037,L13,MAE,10.125864966174587
P037,L13,RMSE,12.232785079905977
P037,L13,MAPE,20.08735923010058
P037,L14,MAE,13.302319013237328
P037,L14,RMSE,18.09696441682137
P037,L14,MAPE,22.018575550738365
P037,L15,MAE,13.382514019180784
P037,L15,RMSE,17.900041207001976
P037,L15,MAPE,23.94402262562223
P037,L16,MAE,14.805498075309686
P037,L16,RMSE,17.82657059023309
P037,L16,MAPE,26.327821518674966
P037,L17,MAE,13.1496287762362
P037,L17,RMSE,16.44532971401975
P037,L17,MAPE,20.939726054703407
P037,L18,MAE,12.017567275690851
P037,L18,RMSE,13.721875396073976
P037,L18,MAPE,24.575450096787133
P037,L19,MAE,12.368836619081854
P037,L19,RMSE,17.30677158140944
P037,L19,MAPE,18.81320274652127
P037,L20,MAE,13.100511673017335
P037,L20,RMSE,16.242046444253923
P037,L20,MAPE,22.154879395493694
P038,L01,MAE,12.540964937988946
P038,L01,RMSE,17.6185777279755
P038,L01,MAPE,16.70762600399946
P038,L02,MAE,13.284069195072783
P038,L02,RMSE,15.85066547244989
P038,L02,MAPE,23.90334928389755
P038,L03,MAE,14.378184167624463
P038,L03,RMSE,20.666524888157852
P038,L03,MAPE,19.57243266631867
P038,L04,MAE,14.743176922303327
P038,L04,RMSE,17.422808974309763
P038,L04,MAPE,22.59841433603245
P038,L05,MAE,15.570974171988826
P038,L05,RMSE,20.81253158923249
P038,L05,MAPE,23.6317714637962
P038,L06,MAE,17.526351185125737
P038,L06,RMSE,22.608330462753788
