product_id,location_id,current_stock,avg_daily_demand,avg_lead_time_days,safety_stock,reorder_point,reorder_quantity,inventory_status
P022,L02,466,55.715008431703204,12,126,794,1665,Reorder Needed
P022,L03,352,55.973018549747046,12,119,790,1665,Reorder Needed
P022,L04,409,55.57419898819562,12,126,792,1665,Reorder Needed
P022,L05,395,56.30101180438449,12,125,800,1665,Reorder Needed
P022,L06,517,55.74114671163575,12,125,793,1665,Reorder Needed
P022,L07,401,54.79258010118044,12,127,784,1665,Reorder Needed
P022,L08,547,55.39038785834739,12,125,789,1665,Reorder Needed
P022,L09,746,55.031197301854974,12,125,785,1665,Reorder Needed
P022,L10,425,55.26138279932546,12,123,786,1665,Reorder Needed
P022,L11,461,54.72175379426644,12,130,786,1665,Reorder Needed
P022,L12,360,56.04806070826307,12,126,798,1665,Reorder Needed
P022,L13,550,55.61467116357504,12,125,792,1665,Reorder Needed
P022,L14,439,55.764755480607086,12,127,796,1665,Reorder Needed
P022,L15,573,56.161888701517704,12,124,797,1665,Reorder Needed
P022,L16,701,56.066610455311974,12,125,797,1665,Reorder Needed
P022,L17,395,56.75632377740303,12,122,803,1665,Reorder Needed
P022,L18,534,55.154300168634066,12,119,780,1665,Reorder Needed
P022,L19,506,55.23777403035413,12,133,795,1665,Reorder Needed
P022,L20,326,55.84991568296796,12,125,795,1665,Reorder Needed
P023,L01,665,55.04300168634064,12,120,780,1665,Reorder Needed
P023,L02,602,54.88617200674536,12,129,787,1665,Reorder Needed
P023,L03,656,55.87015177065767,12,122,792,1665,Reorder Needed
P023,L04,596,55.084317032040474,12,128,789,1665,Reorder Needed
P023,L05,348,55.38701517706577,12,125,789,1665,Reorder Needed
P023,L06,351,55.085160202360875,12,125,786,1665,Reorder Needed
P023,L07,284,55.08178752107926,12,131,791,1665,Reorder Needed
P023,L08,351,55.713322091062395,12,130,798,1665,Reorder Needed
P023,L09,495,55.05564924114671,12,123,783,1665,Reorder Needed
P023,L10,538,56.06070826306914,12,121,793,1665,Reorder Needed
P023,L11,264,55.97807757166948,12,123,794,1665,Reorder Needed
P023,L12,219,55.12900505902192,12,122,783,1665,Reorder Needed
P023,L13,222,55.62394603709949,12,128,795,1665,Reorder Needed
P023,L14,628,54.96290050590219,12,124,783,1665,Reorder Needed
P023,L15,547,56.142495784148394,12,117,790,1665,Reorder Needed
P023,L16,573,55.12984822934233,12,126,787,1665,Reorder Needed
P023,L17,322,55.29342327150084,12,124,787,1665,Reorder Needed
P023,L18,493,56.00505902192243,12,123,795,1665,Reorder Needed
P023,L19,536,55.79258010118044,12,125,794,1665,Reorder Needed
P023,L20,455,55.007588532883645,12,127,787,1665,Reorder Needed
P024,L01,455,55.543844856661046,12,121,787,1665,Reorder Needed
P024,L02,532,54.76222596964587,12,128,785,1665,Reorder Needed
P024,L03,362,54.53794266441821,12,130,784,1665,Reorder Needed
P024,L04,585,55.34822934232715,12,125,789,1665,Reorder Needed
P024,L05,513,57.06070826306914,12,119,803,1665,Reorder Needed
P024,L06,592,54.579258010118046,12,128,782,1665,Reorder Needed
P024,L07,727,56.11467116357504,12,122,795,1665,Reorder Needed
P024,L08,494,56.23440134907251,12,122,796,1665,Reorder Needed
P024,L09,268,54.844013490725125,12,128,786,1665,Reorder Needed
P024,L10,416,56.379426644182125,12,126,802,1665,Reorder Needed
P024,L11,672,55.90219224283305,12,128,798,1665,Reorder Needed
P024,L12,625,54.935075885328835,12,126,785,1665,Reorder Needed
P024,L13,399,56.154300168634066,12,122,795,1665,Reorder Needed
P024,L14,615,55.252951096121414,12,123,786,1665,Reorder Needed
P024,L15,672,55.40472175379426,12,124,788,1665,Reorder Needed
P024,L16,509,54.97133220910624,12,123,782,1665,Reorder Needed
P024,L17,426,55.968802698145026,12,123,794,1665,Reorder Needed
P024,L18,360,56.53372681281619,12,124,802,1665,Reorder Needed
P024,L19,621,55.284991568296796,12,123,786,1665,Reorder Needed
P024,L20,462,55.14671163575042,12,120,781,1665,Reorder Needed
P025,L01,398,55.91821247892074,12,124,795,1665,Reorder Needed
P025,L02,639,55.68718381112985,12,124,792,1665,Reorder Needed
P025,L03,503,55.5,12,133,799,1665,Reorder Needed
P025,L04,740,54.77993254637437,12,122,779,1665,Reorder Needed
P025,L05,388,54.15935919055649,12,131,780,1665,Reorder Needed
P025,L06,525,56.18296795952782,12,125,799,1665,Reorder Needed
P025,L07,505,55.15514333895447,12,125,786,1665,Reorder Needed
P025,L08,760,55.81618887015177,12,120,789,1665,Reorder Needed
P025,L09,467,54.70151770657673,12,125,781,1665,Reorder Needed
P025,L10,692,55.44856661045531,12,129,794,1665,Reorder Needed
P025,L11,679,56.035413153457,12,127,799,1665,Reorder Needed
P025,L12,617,55.18718381112985,12,124,786,1665,Reorder Needed
P025,L13,679,55.82967959527824,12,127,796,1665,Reorder Needed
P025,L14,251,55.138279932546375,12,131,792,1665,Reorder Needed
P025,L15,381,55.563237774030355,12,126,792,1665,Reorder Needed
P025,L16,676,56.142495784148394,12,128,801,1665,Reorder Needed
P025,L17,530,55.40809443507589,12,126,790,1665,Reorder Needed
P025,L18,361,55.22259696458685,12,128,790,1665,Reorder Needed
P025,L19,435,55.747048903878586,12,124,792,1665,Reorder Needed
P025,L20,589,55.6433389544688,12,128,795,1665,Reorder Needed
P026,L01,455,56.320404721753796,12,127,802,1665,Reorder Needed
P026,L02,262,56.05902192242833,12,124,796,1665,Reorder Needed
P026,L03,437,54.825463743676224,12,122,779,1665,Reorder Needed
P026,L04,514,56.18043844856661,12,119,793,1665,Reorder Needed
P026,L05,605,55.0185497470489,12,119,779,1665,Reorder Needed
P026,L06,410,55.81618887015177,12,126,795,1665,Reorder Needed
P026,L07,603,56.22091062394604,12,127,801,1665,Reorder Needed
P026,L08,703,54.74367622259697,12,121,777,1665,Reorder Needed
P026,L09,587,55.87689713322091,12,123,793,1665,Reorder Needed
P026,L10,579,54.9637436762226,12,129,788,1665,Reorder Needed
P026,L11,454,55.81534569983137,12,126,795,1665,Reorder Needed
P026,L12,848,55.70657672849916,12,123,791,1665,Optimal
P026,L13,645,55.845699831365934,12,129,799,1665,Reorder Needed
P026,L14,570,56.584317032040474,12,125,804,1665,Reorder Needed
P026,L15,696,56.05143338954469,12,121,793,1665,Reorder Needed
P026,L16,306,55.32967959527824,12,123,786,1665,Reorder Needed
P026,L17,515,55.09274873524452,12,128,789,1665,Reorder Needed
P026,L18,587,55.27824620573356,12,123,786,1665,Reorder Needed
P026,L19,298,55.84654300168634,12,124,794,1665,Reorder Needed
P026,L20,535,56.15345699831366,12,124,797,1665,Reorder Needed
P027,L01,370,55.00168634064081,12,130,790,1665,Reorder Needed
P027,L02,536,56.13322091062395,12,121,794,1665,Reorder Needed
P027,L03,428,55.956155143338954,12,121,792,1665,Reorder Needed
P027,L04,319,56.176222596964585,12,123,797,1665,Reorder Needed
P027,L05,528,54.79932546374368,12,132,789,1665,Reorder Needed
P027,L06,632,55.77655986509275,12,129,798,1665,Reorder Needed
P027,L07,473,56.54468802698145,12,123,801,1665,Reorder Needed
P027,L08,287,55.14755480607083,12,129,790,1665,Reorder Needed
P027,L09,416,55.84064080944351,12,128,798,1665,Reorder Needed
P027,L10,474,56.07841483979764,12,118,790,1665,Reorder Needed
P027,L11,244,55.009274873524454,12,124,784,1665,Reorder Needed
P027,L12,624,55.94940978077572,12,123,794,1665,Reorder Needed
P027,L13,704,56.3752107925801,12,123,799,1665,Reorder Needed
P027,L14,608,55.084317032040474,12,127,788,1665,Reorder Needed
P027,L15,414,54.76053962900506,12,125,782,1665,Reorder Needed
P027,L16,509,55.916526138279934,12,122,792,1665,Reorder Needed
P027,L17,401,55.84907251264755,12,121,791,1665,Reorder Needed
P027,L18,493,55.20573355817875,12,122,784,1665,Reorder Needed
P027,L19,766,55.432546374367625,12,124,789,1665,Reorder Needed
P027,L20,931,56.50505902192243,12,126,804,1665,Optimal
P028,L01,571,54.915682967959526,12,127,785,1665,Reorder Needed
P028,L02,851,55.75548060708263,12,120,789,1665,Optimal
P028,L03,497,55.22344013490725,12,123,785,1665,Reorder Needed
P028,L04,350,56.13490725126476,12,122,795,1665,Reorder Needed
P028,L05,399,55.490725126475546,12,122,787,1665,Reorder Needed
P028,L06,837,55.53962900505902,12,126,792,1665,Optimal
P028,L07,286,55.026981450252954,12,124,784,1665,Reorder Needed
P028,L08,707,55.36509274873524,12,124,788,1665,Reorder Needed
P028,L09,535,55.70404721753794,12,123,791,1665,Reorder Needed
P028,L10,545,55.42664418212479,12,124,789,1665,Reorder Needed
P028,L11,420,54.74283305227656,12,126,782,1665,Reorder Needed
P028,L12,655,55.63406408094435,12,125,792,1665,Reorder Needed
P028,L13,575,55.5531197301855,12,121,787,1665,Reorder Needed
P028,L14,480,55.63322091062395,12,125,792,1665,Reorder Needed
P028,L15,499,55.02107925801012,12,125,785,1665,Reorder Needed
P028,L16,455,56.33052276559865,12,128,803,1665,Reorder Needed
P028,L17,327,56.05986509274874,12,126,798,1665,Reorder Needed
P028,L18,435,54.96543001686341,12,128,787,1665,Reorder Needed
P028,L19,786,55.3929173693086,12,126,790,1665,Reorder Needed
P028,L20,303,55.23018549747049,12,125,787,1665,Reorder Needed
P029,L01,519,55.45025295109612,12,124,789,1665,Reorder Needed
P029,L02,373,55.75379426644182,12,129,798,1665,Reorder Needed
P029,L03,371,54.582630691399665,12,126,780,1665,Reorder Needed
P029,L04,549,55.104553119730184,12,126,787,1665,Reorder Needed
P029,L05,667,56.35834738617201,12,124,800,1665,Reorder Needed
P029,L06,333,55.36509274873524,12,123,787,1665,Reorder Needed
P029,L07,456,55.564924114671165,12,128,794,1665,Reorder Needed
P029,L08,497,54.35581787521079,12,126,778,1665,Reorder Needed
P029,L09,596,55.46964586846543,12,124,789,1665,Reorder Needed
P029,L10,475,55.13069139966273,12,125,786,1665,Reorder Needed
P029,L11,408,55.37015177065767,12,125,789,1665,Reorder Needed
P029,L12,538,55.31618887015177,12,127,790,1665,Reorder Needed
P029,L13,411,56.88617200674536,12,123,805,1665,Reorder Needed
P029,L14,594,54.73693086003372,12,127,783,1665,Reorder Needed
P029,L15,550,55.05986509274874,12,124,784,1665,Reorder Needed
P029,L16,336,56.02023608768971,12,128,800,1665,Reorder Needed
P029,L17,540,55.26222596964587,12,125,788,1665,Reorder Needed
P029,L18,742,55.64586846543002,12,130,797,1665,Reorder Needed
P029,L19,415,55.38870151770658,12,122,786,1665,Reorder Needed
P029,L20,596,55.806913996627316,12,118,787,1665,Reorder Needed
P030,L01,575,55.086846543001684,12,128,789,1665,Reorder Needed
P030,L02,299,55.50084317032041,12,126,792,1665,Reorder Needed
P030,L03,382,55.61467116357504,12,127,794,1665,Reorder Needed
P030,L04,453,55.53878583473862,12,121,787,1665,Reorder Needed
P030,L05,708,55.491568296795954,12,125,790,1665,Reorder Needed
P030,L06,451,56.13406408094435,12,124,797,1665,Reorder Needed
P030,L07,401,55.02192242833052,12,127,787,1665,Reorder Needed
P030,L08,235,56.07251264755481,12,124,796,1665,Reorder Needed
P030,L09,538,55.71753794266442,12,126,794,1665,Reorder Needed
P030,L10,387,55.566610455311974,12,122,788,1665,Reorder Needed
P030,L11,277,55.57082630691399,12,125,791,1665,Reorder Needed
P030,L12,602,55.472175379426645,12,127,792,1665,Reorder Needed
P030,L13,410,56.285834738617204,12,117,792,1665,Reorder Needed
P030,L14,605,54.934232715008434,12,121,780,1665,Reorder Needed
P030,L15,214,55.27993254637437,12,123,786,1665,Reorder Needed
P030,L16,441,55.78414839797639,12,124,793,1665,Reorder Needed
P030,L17,728,55.508431703204046,12,125,791,1665,Reorder Needed
P030,L18,480,55.41821247892074,12,123,788,1665,Reorder Needed
P030,L19,633,56.60961214165261,12,122,801,1665,Reorder Needed
P030,L20,535,55.784991568296796,12,126,795,1665,Reorder Needed
P031,L01,496,55.768128161888704,12,122,791,1665,Reorder Needed
P031,L02,251,54.79595278246206,12,127,784,1665,Reorder Needed
P031,L03,501,55.25801011804384,12,130,793,1665,Reorder Needed
P031,L04,317,55.860033726812816,12,129,799,1665,Reorder Needed
P031,L05,565,55.047217537942664,12,126,786,1665,Reorder Needed
P031,L06,559,55.323777403035415,12,118,781,1665,Reorder Needed
P031,L07,707,55.76391231028668,12,121,790,1665,Reorder Needed
P031,L08,336,55.24367622259697,12,129,791,1665,Reorder Needed
P031,L09,361,55.229342327150086,12,124,786,1665,Reorder Needed
P031,L10,262,56.04131534569983,12,124,796,1665,Reorder Needed
P031,L11,361,55.619730185497474,12,122,789,1665,Reorder Needed
P031,L12,638,56.31281618887015,12,123,798,1665,Reorder Needed
P031,L13,539,56.01517706576728,12,122,794,1665,Reorder Needed
P031,L14,458,55.677908937605395,12,131,799,1665,Reorder Needed
P031,L15,652,55.693929173693085,12,124,792,1665,Reorder Needed
P031,L16,623,55.01096121416526,12,123,783,1665,Reorder Needed
P031,L17,609,54.51349072512647,12,120,774,1665,Reorder Needed
P031,L18,364,56.36593591905565,12,123,799,1665,Reorder Needed
P031,L19,448,55.547217537942664,12,127,793,1665,Reorder Needed
P031,L20,450,55.99325463743676,12,124,795,1665,Reorder Needed
P032,L01,456,55.214165261382796,12,127,789,1665,Reorder Needed
P032,L02,366,55.770657672849914,12,130,799,1665,Reorder Needed
P032,L03,524,55.38617200674536,12,127,791,1665,Reorder Needed
P032,L04,497,55.790050590219224,12,125,794,1665,Reorder Needed
P032,L05,370,56.860033726812816,12,122,804,1665,Reorder Needed
P032,L06,498,54.74198988195616,12,124,780,1665,Reorder Needed
P032,L07,427,55.45952782462057,12,127,792,1665,Reorder Needed
P032,L08,457,54.881112984822934,12,127,785,1665,Reorder Needed
P032,L09,520,55.52445193929174,12,128,794,1665,Reorder Needed
P032,L10,330,55.42411467116357,12,122,787,1665,Reorder Needed
P032,L11,639,55.95193929173693,12,120,791,1665,Reorder Needed
P032,L12,372,55.91146711635751,12,128,798,1665,Reorder Needed
P032,L13,442,54.59527824620574,12,122,777,1665,Reorder Needed
P032,L14,522,55.35160202360877,12,123,787,1665,Reorder Needed
P032,L15,590,54.764755480607086,12,127,784,1665,Reorder Needed
P032,L16,362,55.569139966273184,12,126,792,1665,Reorder Needed
P032,L17,610,56.264755480607086,12,127,802,1665,Reorder Needed
P032,L18,835,55.13743676222597,12,124,785,1665,Optimal
P032,L19,281,55.95868465430017,12,123,794,1665,Reorder Needed
P032,L20,236,54.59527824620574,12,120,775,1665,Reorder Needed
P033,L01,704,56.61804384485666,12,123,802,1665,Reorder Needed
P033,L02,508,54.42242833052276,12,127,780,1665,Reorder Needed
P033,L03,760,54.11129848229342,12,124,773,1665,Reorder Needed
P033,L04,459,55.598650927487355,12,121,788,1665,Reorder Needed
P033,L05,403,55.229342327150086,12,126,788,1665,Reorder Needed
P033,L06,652,55.620573355817875,12,125,792,1665,Reorder Needed
P033,L07,400,56.026138279932546,12,123,795,1665,Reorder Needed
P033,L08,324,55.714165261382796,12,123,791,1665,Reorder Needed
P033,L09,559,55.54300168634064,12,127,793,1665,Reorder Needed
P033,L10,575,56.248735244519395,12,124,798,1665,Reorder Needed
P033,L11,436,55.72344013490725,12,126,794,1665,Reorder Needed
P033,L12,477,56.008431703204046,12,125,797,1665,Reorder Needed
P033,L13,664,54.546374367622256,12,126,780,1665,Reorder Needed
P033,L14,508,56.12900505902192,12,124,797,1665,Reorder Needed
P033,L15,278,54.807757166947724,12,126,783,1665,Reorder Needed
P033,L16,442,55.29763912310287,12,125,788,1665,Reorder Needed
P033,L17,531,55.99831365935919,12,125,796,1665,Reorder Needed
P033,L18,723,55.68296795952782,12,121,789,1665,Reorder Needed
P033,L19,243,54.620573355817875,12,124,779,1665,Reorder Needed
P033,L20,610,55.61635750421585,12,123,790,1665,Reorder Needed
P034,L01,396,56.54974704890388,12,126,804,1665,Reorder Needed
P034,L02,400,55.90556492411467,12,122,792,1665,Reorder Needed
P034,L03,355,56.37268128161889,12,123,799,1665,Reorder Needed
P034,L04,510,56.32883642495784,12,122,797,1665,Reorder Needed
P034,L05,714,56.24198988195616,12,127,801,1665,Reorder Needed
P034,L06,433,55.83642495784149,12,121,791,1665,Reorder Needed
P034,L07,623,56.214165261382796,12,124,798,1665,Reorder Needed
P034,L08,569,54.55480607082631,12,126,780,1665,Reorder Needed
P034,L09,607,56.01686340640809,12,123,795,1665,Reorder Needed
P034,L10,610,54.18465430016863,12,123,773,1665,Reorder Needed
P034,L11,422,55.086846543001684,12,120,781,1665,Reorder Needed
P034,L12,514,54.95531197301855,12,123,782,1665,Reorder Needed
P034,L13,483,55.00168634064081,12,127,787,1665,Reorder Needed
P034,L14,600,54.74451939291737,12,124,780,1665,Reorder Needed
P034,L15,606,54.861720067453625,12,121,779,1665,Reorder Needed
P034,L16,652,55.045531197301855,12,122,782,1665,Reorder Needed
P034,L17,476,55.936762225969645,12,119,790,1665,Reorder Needed
P034,L18,597,56.83726812816189,12,122,804,1665,Reorder Needed
P034,L19,324,54.58768971332209,12,122,777,1665,Reorder Needed
P034,L20,425,55.472175379426645,12,119,784,1665,Reorder Needed
P035,L01,750,56.98482293423272,12,120,803,1665,Reorder Needed
P035,L02,212,55.67116357504216,12,126,794,1665,Reorder Needed
P035,L03,403,55.473861720067454,12,124,789,1665,Reorder Needed
P035,L04,634,55.322934232715006,12,127,790,1665,Reorder Needed
P035,L05,677,55.197301854974704,12,127,789,1665,Reorder Needed
P035,L06,635,55.72175379426644,12,125,793,1665,Reorder Needed
P035,L07,387,55.60876897133221,12,123,790,1665,Reorder Needed
P035,L08,458,55.02866779089376,12,131,791,1665,Reorder Needed
P035,L09,383,56.213322091062395,12,124,798,1665,Reorder Needed
P035,L10,540,56.17032040472176,12,126,800,1665,Reorder Needed
P035,L11,517,56.284991568296796,12,126,801,1665,Reorder Needed
P035,L12,87,55.02866779089376,12,125,785,1665,Critical (Below Safety Stock)
P035,L13,336,56.22596964586847,12,126,800,1665,Reorder Needed
P035,L14,766,54.41146711635751,12,125,777,1665,Reorder Needed
P035,L15,431,56.011804384485664,12,120,792,1665,Reorder Needed
P035,L16,681,55.71669477234401,12,121,789,1665,Reorder Needed
P035,L17,598,56.452782462057336,12,125,802,1665,Reorder Needed
P035,L18,426,55.94013490725126,12,127,798,1665,Reorder Needed
P035,L19,223,56.16610455311973,12,127,800,1665,Reorder Needed
P035,L20,793,54.306070826306915,12,127,778,1665,Optimal
P036,L01,550,55.37352445193929,12,125,789,1665,Reorder Needed
P036,L02,489,55.272344013490724,12,130,793,1665,Reorder Needed
P036,L03,441,55.564924114671165,12,121,787,1665,Reorder Needed
P036,L04,529,55.490725126475546,12,123,788,1665,Reorder Needed
P036,L05,640,54.49494097807757,12,126,779,1665,Reorder Needed
P036,L06,683,55.90809443507589,12,127,797,1665,Reorder Needed
P036,L07,396,54.935075885328835,12,132,791,1665,Reorder Needed
P036,L08,427,55.657672849915684,12,130,797,1665,Reorder Needed
P036,L09,364,55.89460370994941,12,128,798,1665,Reorder Needed
P036,L10,570,54.12816188870152,12,129,778,1665,Reorder Needed
P036,L11,506,55.9097807757167,12,121,791,1665,Reorder Needed
P036,L12,701,56.15261382799326,12,125,798,1665,Reorder Needed
P036,L13,285,55.654300168634066,12,124,791,1665,Reorder Needed
P036,L14,653,54.94772344013491,12,126,785,1665,Reorder Needed
P036,L15,803,56.18381112984823,12,125,799,1665,Optimal
P036,L16,471,54.48735244519393,12,125,778,1665,Reorder Needed
P036,L17,487,55.397976391231026,12,121,785,1665,Reorder Needed
P036,L18,437,55.92664418212479,12,123,794,1665,Reorder Needed
P036,L19,612,54.45868465430017,12,124,777,1665,Reorder Needed
P036,L20,651,55.16526138279932,12,129,790,1665,Reorder Needed
P037,L01,686,54.561551433389546,12,126,780,1665,Reorder Needed
P037,L02,470,55.84738617200674,12,127,797,1665,Reorder Needed
P037,L03,419,55.12984822934233,12,124,785,1665,Reorder Needed
P037,L04,502,54.80016863406408,12,130,787,1665,Reorder Needed
P037,L05,583,56.567453625632375,12,126,804,1665,Reorder Needed
P037,L06,451,54.75632377740303,12,120,777,1665,Reorder Needed
P037,L07,547,55.807757166947724,12,123,792,1665,Reorder Needed
P037,L08,689,55.22091062394604,12,122,784,1665,Reorder Needed
P037,L09,565,55.031197301854974,12,125,785,1665,Reorder Needed
P037,L10,563,55.25885328836425,12,122,785,1665,Reorder Needed
P037,L11,398,55.3389544688027,12,131,795,1665,Reorder Needed
P037,L12,247,56.547217537942664,12,120,798,1665,Reorder Needed
P037,L13,587,54.60370994940978,12,124,779,1665,Reorder Needed
P037,L14,523,55.69983136593592,12,127,795,1665,Reorder Needed
P037,L15,623,55.83726812816189,12,119,789,1665,Reorder Needed
P037,L16,628,55.3743676222597,12,123,787,1665,Reorder Needed
P037,L17,807,55.359190556492415,12,125,789,1665,Optimal
P037,L18,586,55.75801011804384,12,120,789,1665,Reorder Needed
P037,L19,478,55.40387858347386,12,127,791,1665,Reorder Needed
P037,L20,502,56.359190556492415,12,123,799,1665,Reorder Needed
P038,L01,249,55.531197301854974,12,123,789,1665,Reorder Needed
P038,L02,524,55.86762225969646,12,122,792,1665,Reorder Needed
P038,L03,413,55.94940978077572,12,123,794,1665,Reorder Needed
P038,L04,263,55.807757166947724,12,129,798,1665,Reorder Needed
P038,L05,668,55.81112984822934,12,124,793,1665,Reorder Needed
P038,L06,795,55.43001686340641,12,128,793,1665,Optimal
P038,L07,542,55.09190556492411,12,125,786,1665,Reorder Needed
P038,L08,519,54.81787521079258,12,127,784,1665,Reorder Needed
P038,L09,647,55.09527824620574,12,131,792,1665,Reorder Needed
P038,L10,491,54.62310286677909,12,126,781,1665,Reorder Needed
P038,L11,424,55.084317032040474,12,122,783,1665,Reorder Needed
P038,L12,371,56.01602023608769,12,122,794,1665,Reorder Needed
P038,L13,585,55.508431703204046,12,129,795,1665,Reorder Needed
P038,L14,807,55.28414839797639,12,131,794,1665,Optimal
P038,L15,541,55.20236087689713,12,125,787,1665,Reorder Needed
P038,L16,700,55.72428330522766,12,122,790,1665,Reorder Needed
P038,L17,504,55.33136593591905,12,127,790,1665,Reorder Needed
P038,L18,238,55.9814502529511,12,125,796,1665,Reorder Needed
P038,L19,446,54.43760539629005,12,127,780,1665,Reorder Needed
P038,L20,435,55.824620573355816,12,128,797,1665,Reorder Needed
P039,L01,526,55.95699831365936,12,126,797,1665,Reorder Needed
P039,L02,364,55.49325463743676,12,123,788,1665,Reorder Needed
P039,L03,525,55.18128161888701,12,125,787,1665,Reorder Needed
P039,L04,453,55.07757166947724,12,127,787,1665,Reorder Needed
P039,L05,671,54.63322091062395,12,125,780,1665,Reorder Needed
P039,L06,653,57.05143338954469,12,123,807,1665,Reorder Needed
P039,L07,467,55.139123102866776,12,132,793,1665,Reorder Needed
P039,L08,596,55.933389544688026,12,122,793,1665,Reorder Needed
P039,L09,481,56.40725126475548,12,119,795,1665,Reorder Needed
P039,L10,574,54.83052276559865,12,123,780,1665,Reorder Needed
P039,L11,577,55.23777403035413,12,122,784,1665,Reorder Needed
P039,L12,370,56.381112984822934,12,125,801,1665,Reorder Needed
P039,L13,646,55.40219224283305,12,129,793,1665,Reorder Needed
P039,L14,319,55.15008431703204,12,119,780,1665,Reorder Needed
P039,L15,416,55.79510961214165,12,125,794,1665,Reorder Needed
P039,L16,762,56.067453625632375,12,124,796,1665,Reorder Needed
P039,L17,668,54.21079258010118,12,128,778,1665,Reorder Needed
P039,L18,350,55.71922428330523,12,124,792,1665,Reorder Needed
P039,L19,591,55.820404721753796,12,124,793,1665,Reorder Needed
P039,L20,340,55.08768971332209,12,123,784,1665,Reorder Needed
P040,L01,296,56.193929173693085,12,121,795,1665,Reorder Needed
P040,L02,304,55.211635750421586,12,127,789,1665,Reorder Needed
P040,L03,602,55.18381112984823,12,126,788,1665,Reorder Needed
P040,L04,599,56.270657672849914,12,120,795,1665,Reorder Needed
P040,L05,523,55.39460370994941,12,128,792,1665,Reorder Needed
P040,L06,323,56.080944350758855,12,122,794,1665,Reorder Needed
P040,L07,382,55.0716694772344,12,123,783,1665,Reorder Needed
P040,L08,413,55.026981450252954,12,130,790,1665,Reorder Needed
P040,L09,496,55.87268128161889,12,126,796,1665,Reorder Needed
P040,L10,657,55.308600337268125,12,124,787,1665,Reorder Needed
P040,L11,576,55.16863406408095,12,124,786,1665,Reorder Needed
P040,L12,248,55.97133220910624,12,123,794,1665,Reorder Needed
P040,L13,657,55.88279932546374,12,124,794,1665,Reorder Needed
P040,L14,551,56.34654300168634,12,122,798,1665,Reorder Needed
P040,L15,658,55.54806070826307,12,126,792,1665,Reorder Needed
P040,L16,543,54.98650927487353,12,126,785,1665,Reorder Needed
P040,L17,554,56.38954468802698,12,123,799,1665,Reorder Needed
P040,L18,493,55.20067453625632,12,125,787,1665,Reorder Needed
P040,L19,713,56.419055649241145,12,121,798,1665,Reorder Needed
P040,L20,502,56.122259696458684,12,127,800,1665,Reorder Needed
P041,L01,445,55.4468802698145,12,123,788,1665,Reorder Needed
P041,L02,498,55.155986509274875,12,125,786,1665,Reorder Needed
P041,L03,398,55.60539629005059,12,123,790,1665,Reorder Needed
P041,L04,378,56.543844856661046,12,117,795,1665,Reorder Needed
P041,L05,777,55.97133220910624,12,126,797,1665,Reorder Needed
P041,L06,560,55.61720067453626,12,120,787,1665,Reorder Needed
P041,L07,589,55.72428330522766,12,126,794,1665,Reorder Needed
P041,L08,406,55.72849915682968,12,125,793,1665,Reorder Needed
P041,L09,602,55.62816188870152,12,129,796,1665,Reorder Needed
P041,L10,435,54.96711635750422,12,126,785,1665,Reorder Needed
P041,L11,482,54.920741989881954,12,128,787,1665,Reorder Needed
P041,L12,357,54.45699831365936,12,127,780,1665,Reorder Needed
P041,L13,871,55.401349072512645,12,121,785,1665,Optimal
P041,L14,508,55.026138279932546,12,122,782,1665,Reorder Needed
P041,L15,446,55.81028667790894,12,128,797,1665,Reorder Needed
P041,L16,650,55.97639123102867,12,124,795,1665,Reorder Needed
P041,L17,641,54.63406408094435,12,127,782,1665,Reorder Needed
P041,L18,392,55.881112984822934,12,124,794,1665,Reorder Needed
P041,L19,764,55.4106239460371,12,121,785,1665,Reorder Needed
P041,L20,806,55.22175379426644,12,124,786,1665,Optimal
P042,L01,426,55.53372681281619,12,122,788,1665,Reorder Needed
P042,L02,586,55.76391231028668,12,128,797,1665,Reorder Needed
P042,L03,573,56.288364249578414,12,122,797,1665,Reorder Needed
P042,L04,504,56.04047217537943,12,120,792,1665,Reorder Needed
P042,L05,692,54.639966273187184,12,124,779,1665,Reorder Needed
P042,L06,353,56.07757166947724,12,124,796,1665,Reorder Needed
P042,L07,531,55.58853288364249,12,125,792,1665,Reorder Needed
P042,L08,182,55.73608768971332,12,120,788,1665,Reorder Needed
P042,L09,546,55.35244519392917,12,125,789,1665,Reorder Needed
P042,L10,231,55.40893760539629,12,128,792,1665,Reorder Needed
P042,L11,541,55.36930860033727,12,124,788,1665,Reorder Needed
P042,L12,539,55.47639123102867,12,121,786,1665,Reorder Needed
P042,L13,531,55.249578414839796,12,122,784,1665,Reorder Needed
P042,L14,383,56.139123102866776,12,124,797,1665,Reorder Needed
P042,L15,644,55.323777403035415,12,125,788,1665,Reorder Needed
P042,L16,525,56.4468802698145,12,125,802,1665,Reorder Needed
P042,L17,474,55.806913996627316,12,121,790,1665,Reorder Needed
P042,L18,378,55.248735244519395,12,123,785,1665,Reorder Needed
P042,L19,396,55.73946037099494,12,120,788,1665,Reorder Needed
P042,L20,263,55.25210792580101,12,122,785,1665,Reorder Needed
P043,L01,612,54.72175379426644,12,126,782,1665,Reorder Needed
P043,L02,711,56.02276559865093,12,121,793,1665,Reorder Needed
P043,L03,346,55.59780775716695,12,122,789,1665,Reorder Needed
P043,L04,328,55.12141652613828,12,126,787,1665,Reorder Needed
